title,link,alert,content,tags,date
Play of Battle i Bielik AI uruchamiają interaktywny LLM w demo Systemic War!,https://wykop.pl/link/7812041/play-of-battle-i-bielik-ai-uruchamiaja-interaktywny-llm-w-demo-systemic-war,,"Play of Battle polska spółka gamingowa pracująca nad grą Systemic War, ogłasza współpracę z Bielik AI. To pierwsza tego typu implementacja modelu LLM w grze strategicznej na świecie, która redefiniuje sposób nauki tej strategii. Czy to nasz polski przełom gamingu?
capre
capre
z
itwiz.pl
dodany: 11 godz. i 39 min temu
# gry
# sztucznainteligencja
# informatyka
# programowanie
# polska","['gry', 'sztucznainteligencja', 'informatyka', 'programowanie', 'polska']",2025-10-15 08:21:22
Princes Tuna and Napolina firm plots London IPO,https://wykop.pl/link/7812381/princes-tuna-and-napolina-firm-plots-london-ipo,,"Liverpool-based Princes Group sells nearly a billion cans of food each year.
Badmadafakaa
Badmadafakaa
z
independent.co.uk
dodany: 4 godz. i 51 min temu
# swiat
# biznes
# uk
# polska
# europa
# ciekawostki","['swiat', 'biznes', 'uk', 'polska', 'europa', 'ciekawostki']",2025-10-15 15:09:44
Starcie kompaktowych hatchbacków. Który model wybrać?,https://wykop.pl/link/7812097/starcie-kompaktowych-hatchbackow-ktory-model-wybrac,,"Segment C, klasa kompaktowych hatchbacków, zyskuje nowego, niezwykle mocnego zawodnika. Na rynek wkracza Kia K4 - ma rywalizować m.in.z Peugeotem 308
motofaktyPL
motofaktyPL
z
motofakty.pl
dodany: 10 godz. i 31 min temu
# kia
# peugeot
# hatchback","['kia', 'peugeot', 'hatchback']",2025-10-15 09:29:37
Nowe warianty koronawirusa (Stratus i Nimbus),https://wykop.pl/link/7812201/nowe-warianty-koronawirusa-stratus-i-nimbus,,"Nowe warianty koronawirusa (Stratus i Nimbus) odpowiadają za tegoroczną falę zachorowań w Polsce. Lekarze ostrzegają przed ostrym bólem gardła przypominającym cięcie brzytwą. Choć infekcja ma łagodniejszy przebieg, wirus nadal niesie ryzyko powikłań, a liczba zakażeń gwałtownie rośnie
freedomseeker
freedomseeker
z
rynekzdrowia.pl
dodany: 8 godz. i 29 min temu
# koronawirus
# covid19
# zdrowie
# szczepienia
# medycyna
# ciekawostki","['koronawirus', 'covid19', 'zdrowie', 'szczepienia', 'medycyna', 'ciekawostki']",2025-10-15 11:31:31
Copernicus - nasi przodkowie,https://wykop.pl/link/7812531/copernicus-nasi-przodkowie,,"Seria o ewolucji człowieka i rozwoju cywilizacji
cesarzaugustus
cesarzaugustus
z
youtube.com
dodany: 1 godz. i 21 min temu
# copernicus",['copernicus'],2025-10-15 18:39:28
Nowa era czytania z pomocą AI,https://wykop.pl/link/7812171/nowa-era-czytania-z-pomoca-ai,,"Współczesna książka w formacie EPUB nie jest już tylko zbiorem stron zamkniętych między okładkami. To zestaw danych, dynamiczna struktura tekstu, która może być analizowana, przetwarzana i interpretowana na wiele sposobów również z pomocą sztucznej inteligencji. Dzięki połączeniu...
radiopiotrkow
radiopiotrkow
z
radiopiotrkow.blogspot.com
dodany: 9 godz. temu
# ksiazka
# czytelnictwo
# ksiazki
# sztucznainteligencja
# ciekawostki
# technologia","['ksiazka', 'czytelnictwo', 'ksiazki', 'sztucznainteligencja', 'ciekawostki', 'technologia']",2025-10-15 11:01:00
Luksusowy budynek z miedzi. Nie wzięto pod uwagę rekacji miedzi na mocz...,https://wykop.pl/link/7812057/luksusowy-budynek-z-miedzi-nie-wzieto-pod-uwage-rekacji-miedzi-na-mocz,,"ewatuiteraz
ewatuiteraz
z
ewarszawa.pl
dodany: 11 godz. i 1 min temu
# warszawa",['warszawa'],2025-10-15 08:59:30
Donald Tusk w Piotrkowie Trybunalskim,https://wykop.pl/link/7812587/donald-tusk-w-piotrkowie-trybunalskim,,"Premier, który podsumowywał dwa lata rządów koalicji 15 października, został zaatakowany przez aktywistki z transparentami. Ich hasła wywołały emocje i reakcję tłumu.
radiopiotrkow
radiopiotrkow
z
polityka.se.pl
dodany: 23 min temu
# piotrkowtrybunalski
# piotrkowtryb
# piotrkow
# piotrkowskie
# wojewodztwopiotrkowskie
# lodzkie","['piotrkowtrybunalski', 'piotrkowtryb', 'piotrkow', 'piotrkowskie', 'wojewodztwopiotrkowskie', 'lodzkie']",2025-10-15 19:37:40
Brak tytułu,https://wykop.pl/link/7812087/rosja-pieciokrotny-wzrost-konfiskat-majatkow-w-czasie-wojny-kreml-lata-budzet,,,[],
Shortowanie absurdów na rynku krypto,https://wykop.pl/link/7812343/shortowanie-absurdow-na-rynku-krypto,,"A może zamiast szukać wartościowych projektów na rynku krypto łatwiej znaleźć te, których wycena odbiega od użyteczności i po prostu je shortować?
Iwan123
Iwan123
z
finanseniekontrolowane.pl
dodany: 5 godz. i 39 min temu
# kryptowaluty
# dogecoin
# spekulacja
# inwestowanie
# gielda","['kryptowaluty', 'dogecoin', 'spekulacja', 'inwestowanie', 'gielda']",2025-10-15 14:21:36
"Long Beach w USA, LBCT",https://wykop.pl/link/7812191/long-beach-w-usa-lbct,,"Panasiuk jako pisior jak zwykle łapie się na fejki ale film warty obejrzenia
jokerkroker
jokerkroker
z
x.com
dodany: 8 godz. i 31 min temu
# usa
# ai
# sztucznainteligencja
# motoryzacja","['usa', 'ai', 'sztucznainteligencja', 'motoryzacja']",2025-10-15 11:29:57
Narodowe kasłanie na konkursie chopinowskim. Organizator:apelujemy do wszystkich,https://wykop.pl/link/7811967/narodowe-kaslanie-na-konkursie-chopinowskim-organizator-apelujemy-do-wszystkich,,"Emocje towarzyszące konkursowi chopinowskiemu dotyczą nie tylko wirtuozowskich występów pianistów, ale także zmian obyczajów, zwłaszcza dotyczących kolektywnego odbioru muzyki. Zachowanie publiczności, zdaniem wielu, pozostawia bowiem sporo do życzenia.
Zenzowaty
Zenzowaty
z
onet.pl
dodany: 18 godz. i 59 min temu
# muzyka
# polska
# konkurschopinowski
# fortepian
# koncert
# kultura","['muzyka', 'polska', 'konkurschopinowski', 'fortepian', 'koncert', 'kultura']",2025-10-15 01:02:08
Zastąpiły samoloty Bryza. Polskie Bayraktary TB2 rozpoczęły misje w Turcji,https://wykop.pl/link/7812177/zastapily-samoloty-bryza-polskie-bayraktary-tb2-rozpoczely-misje-w-turcji,,"Dowództwo Operacyjne RSZ poinformowało, że Polski Kontyngent wojskowy w Turcji zyskał nowy sprzęt i rozpoczął loty operacyjne na bezzałogowych statkach powietrznych (BSP) Bayraktar TB2. Nowe platformy TB2, pochodzące z 12. Bazy Bezzałogowych Statków Powietrznych
Portal_Obronny
Portal_Obronny
z
portalobronny.se.pl
dodany: 8 godz. i 51 min temu
# wojskopolskie
# militaria
# armia
# informacje
# drony
# wiadomosci","['wojskopolskie', 'militaria', 'armia', 'informacje', 'drony', 'wiadomosci']",2025-10-15 11:10:01
Budynek kina Światowid . Nowa Huta Kraków,https://wykop.pl/link/7812393/budynek-kina-swiatowid-nowa-huta-krakow,,"os. Na Skarpie
qentet
qentet
z
youtube.com
dodany: 4 godz. i 33 min temu
# krakow
# nowahuta
# architektura
# budownictwo
# urbanistyka","['krakow', 'nowahuta', 'architektura', 'budownictwo', 'urbanistyka']",2025-10-15 15:27:32
"Mała i Wielka Rawka oraz Trójstyk Polski, Ukrainy i Słowacji | Bieszczady",https://wykop.pl/link/7812373/mala-i-wielka-rawka-oraz-trojstyk-polski-ukrainy-i-slowacji-bieszczady,,"Jeśli szukasz wędrówki, która łączy spektakularne panoramy z nutą przygody, Mała i Wielka Rawka oraz trójstyk granic Polski, Ukrainy i Słowacji to idealny wybór dla Ciebie.
eldaro
eldaro
z
szlakiwplecaku.pl
dodany: 4 godz. i 56 min temu
# gory
# podroze
# podrozujzwykopem
# polska
# turystyka
# trekking","['gory', 'podroze', 'podrozujzwykopem', 'polska', 'turystyka', 'trekking']",2025-10-15 15:05:25
Brak tytułu,https://wykop.pl/link/7812167/zabojstwo-w-warszawie-26-latka-dzgnela-partnera-nozem,,,[],
Brak tytułu,https://wykop.pl/link/7812385/kolejna-czerwona-linia-przekroczona-dane-z-frontu-pokazuja-stan-rosyjskiej-armi,,,[],
Brak tytułu,https://wykop.pl/link/7812129/survival-po-japonsku-wyposazenie-parkow-ewakuacyjnych-w-japonii,,,[],
Najtańsze ogrzewanie... Pompa ciepła ? Pelet? czy może to ściema?,https://wykop.pl/link/7811857/najtansze-ogrzewanie-pompa-ciepla-pelet-czy-moze-to-sciema,,"Ogrzewanie domu wraz z przygotowaniem ciepłej wody użytkowej stanowi aż 70 proc. rocznych kosztów utrzymania domu. Koszty ogrzewania zależą od wielu czynników, po pierwsze od jego standardu izolacyjności cieplnej, a następnie od rodzaju paliwa i sprawności systemu grzewczego.
janiszelk
janiszelk
z
youtube.com
dodany: 23 godz. i 34 min temu
# polska
# ekonomia
# gospodarka
# prawo
# ciekawostki","['polska', 'ekonomia', 'gospodarka', 'prawo', 'ciekawostki']",2025-10-14 20:27:38
Trener i sędzia piłkarski wykorzystywał seksualnie małoletniego,https://wykop.pl/link/7812445/trener-i-sedzia-pilkarski-wykorzystywal-seksualnie-maloletniego,,"49-latek z powiatu bolesławieckiego, w czasie gdy był trenerem młodzieży, wielokrotnie doprowadził ofiarę do poddania się tak zwanej innej czynności seksualnej. Jest prawomocny wyrok.
ememee
ememee
z
bolec.info
dodany: 3 godz. i 23 min temu
# policja
# sport
# polska
# pilkanozna
# dolnyslask","['policja', 'sport', 'polska', 'pilkanozna', 'dolnyslask']",2025-10-15 16:38:37
Sebastian 52 lata dzięki dobrym ludziom mam co jeść i w czym chodzić,https://wykop.pl/link/7812527/sebastian-52-lata-dzieki-dobrym-ludziom-mam-co-jesc-i-w-czym-chodzic,,"Chcesz pomóc w rozwoju kanału z góry DZIĘKUJE !!!! kontakt. pawel1985pln@op.pl https://tipply.pl/@pakosnake Zacznij wspierać ten kanał, a dostaniesz te bonusy: https://www.youtube.com/channel/UC2s7pkWYf6PVX1HpW9e2KbQ/join
pawelpawelpln
pawelpawelpln
z
youtube.com
dodany: 1 godz. i 28 min temu
# bezdomnosc
# alkoholizm
# bieda
# polska
# pieniadze
# zdrowie","['bezdomnosc', 'alkoholizm', 'bieda', 'polska', 'pieniadze', 'zdrowie']",2025-10-15 18:33:29
"Jakość chińskich samochodów, czyli typ urywa kierownicę w komodzie xD",https://wykop.pl/link/7812471/jakosc-chinskich-samochodow-czyli-typ-urywa-kierownice-w-komodzie-xd,,"Watch ""Komoda xD"" on Streamable.
ordynarny_cham
ordynarny_cham
z
streamable.com
dodany: 2 godz. i 48 min temu
# samochody
# motoryzacja
# ciekawostki
# heheszki
# chiny
# kierowcy","['samochody', 'motoryzacja', 'ciekawostki', 'heheszki', 'chiny', 'kierowcy']",2025-10-15 17:13:12
Brytyjski system energetyczny jest w czarnej dziurze. Szef Octopus Energy ostrze,https://wykop.pl/link/7812403/brytyjski-system-energetyczny-jest-w-czarnej-dziurze-szef-octopus-energy-ostrze,,"Podczas targów GITEX Global w Dubaju, gdzie dominującym tematem było oczywiście AI, jeden z najgłośniejszych głosów nie należał do technologicznego giganta, lecz do... firmy energetycznej. Greg Jackson, założyciel i dyrektor generalny Octopus Energy, w rozmowie z dziennikarzami stwierdził wprost: B
pixel-nerd
pixel-nerd
z
pixelnerd.pl
dodany: 4 godz. i 24 min temu
# wielkabrytania
# energetyka
# prad
# sztucznainteligencja
# centradanych","['wielkabrytania', 'energetyka', 'prad', 'sztucznainteligencja', 'centradanych']",2025-10-15 15:37:29
Nawrocki podpisał ustawę. Tysiące Polaków dostaną do 1800 zł miesięcznie na mies,https://wykop.pl/link/7812313/nawrocki-podpisal-ustawe-tysiace-polakow-dostana-do-1800-zl-miesiecznie-na-mies,,"Podpis prezydenta Karola Nawrockiego pod nowym dokumentem wywołał ogromne zainteresowanie i falę komentarzy. Dla tysięcy
Dawid_Kwlk
Dawid_Kwlk
z
share.google
dodany: 6 godz. i 28 min temu
# ekonomia
# podatki
# pieniadze
# gospodarka
# polska
# finanse","['ekonomia', 'podatki', 'pieniadze', 'gospodarka', 'polska', 'finanse']",2025-10-15 13:33:34
"Porywacz ""Króla Krypto"" przyznał się do winy",https://wykop.pl/link/7812175/porywacz-krola-krypto-przyznal-sie-do-winy,,"""Król Krypto"" chwalił się luksusem. Teraz jest oskarżony o oszustwa a jeden z inwestorów porwał go dla okupu
Otokrypto
Otokrypto
z
otokrypto.pl
dodany: 8 godz. i 57 min temu
# oszustwa
# finanse
# porwanie
# inwestycje","['oszustwa', 'finanse', 'porwanie', 'inwestycje']",2025-10-15 11:05:03
W Moskwie otwarto wystawę Polska rusofobia,https://wykop.pl/link/7812101/w-moskwie-otwarto-wystawe-polska-rusofobia,,"W Moskwie otwarto wystawę Dziesięć wieków polskiej rusofobii. Wystawa, której kuratorem jest Władimir Miedinski, łączy w sobie fałszywe informacje o Polsce, uzasadnienia polityki sowieckiej oraz współczesne narracje rosyjskiej propagandy. [RUS]/ (prawyPM-tłumacz na polski)
xceed
xceed
z
vot-tak.tv
dodany: 10 godz. i 31 min temu
# polska
# ciekawostki
# wydarzenia
# historia","['polska', 'ciekawostki', 'wydarzenia', 'historia']",2025-10-15 09:30:42
Ąrzej + Oliwa do ognia =,https://wykop.pl/link/7811953/arzej-oliwa-do-ognia,,"#Hotelparadise
iLavena
iLavena
z
wykop.pl
dodany: 20 godz. i 4 min temu
# hotelparadise",['hotelparadise'],2025-10-14 23:57:48
Brak tytułu,https://wykop.pl/link/7812461/hegseth-pochwalil-polske-i-niemcy-za-zwiekszanie-wydatkow-na-obronnosc,,,[],
"Nie żyje kierowca, który zatrzymał się na parkingu przy lesie. Pogryzła go sfora",https://wykop.pl/link/7812521/nie-zyje-kierowca-ktory-zatrzymal-sie-na-parkingu-przy-lesie-pogryzla-go-sfora,,"Mężczyzna zrobił sobie przerwę w podróży na trasie S3. Gdy wszedł do lasu, został zaatakowany przez psy.
dariusz_
dariusz_
z
zielonagora.wyborcza.pl
dodany: 1 godz. i 36 min temu
# psy",['psy'],2025-10-15 18:25:26
"Umarła Rosja, niech żyją Chiny. Europa ponownie wpada w tę samą pułapkę",https://wykop.pl/link/7811943/umarla-rosja-niech-zyja-chiny-europa-ponownie-wpada-w-te-sama-pulapke,,"od lat Chiny prowadzą wobec Europy cichą, ale konsekwentną wojnę gospodarczą. Najpierw uzależniły nas od dostaw paneli słonecznych i surowców krytycznych niezbędnych do transformacji energetycznej, przejmując de facto kontrolę nad wieloma łańcuchami dostaw.
murison
murison
z
energetyka24.com
dodany: 20 godz. i 35 min temu
# energetyka
# oze
# ekologia
# fotowoltaika
# chiny
# geopolityka","['energetyka', 'oze', 'ekologia', 'fotowoltaika', 'chiny', 'geopolityka']",2025-10-14 23:26:22
Tuskowi przerwała aktywistka klimatyczna Dominika Lasota - nie jest z Piotrkowa,https://wykop.pl/link/7812551/tuskowi-przerwala-aktywistka-klimatyczna-dominika-lasota-nie-jest-z-piotrkowa,,"Incydent na spotkaniu Tuska w Piotrkowie: Przerwała mu aktywistka klimatyczna Dominika Lasota i nie jest stąd, nie jest z Piotrkowa!
radiopiotrkow
radiopiotrkow
z
medium.com
dodany: 1 godz. i 4 min temu
# piotrkowtrybunalski
# lodzkie
# rzad
# koalicjaobywatelska
# platformaobywatelska
# tusk","['piotrkowtrybunalski', 'lodzkie', 'rzad', 'koalicjaobywatelska', 'platformaobywatelska', 'tusk']",2025-10-15 18:58:06
Brak tytułu,https://wykop.pl/link/7812333/chinski-statek-istanbul-bridge-przeplynal-przez-arktyke-do-europy-z-towarami,,,[],
"""Rujnowali życie"". Największe przejęcie w historii",https://wykop.pl/link/7812491/rujnowali-zycie-najwieksze-przejecie-w-historii,,"Władze USA skonfiskowały warte ponad 14 miliardów dolarów bitcoiny (około 52 miliardy złotych) oraz oskarżyły założyciela kambodżańskiego imperium biznesowego Prince Group o zorganizowanie ogromnego oszustwa związanego z kryptowalutami - podał portal BBC.
KapitanTorpedal
KapitanTorpedal
z
tvn24.pl
dodany: 2 godz. i 22 min temu
# swiat
# usa
# wydarzenia
# bitcoin
# kryptowaluty
# prawo","['swiat', 'usa', 'wydarzenia', 'bitcoin', 'kryptowaluty', 'prawo']",2025-10-15 17:40:03
Brak tytułu,https://wykop.pl/link/7812203/finska-policja-na-tropie-polskiej-szajki-spektakularne-kradzieze-z-bankomatow,,,[],
Prośba o wykop efekt - pomoc w zapewnieniu leków przeciwbólowych - ystarczy 10zl,https://wykop.pl/link/7811951/prosba-o-wykop-efekt-pomoc-w-zapewnieniu-lekow-przeciwbolowych-ystarczy-10zl,,"Żaneta Wojtysiak to koleżanka z dawnych lat, ciezko mi sobie przypomnieć bardziej pozytywne osoby z mojego życia. Niestety rak dotyka również tych ""najfajnieszych"". Jako, że w Polsce terapia bólu jest skandaliczna i to jest właściwie temat na oddzielmy wpis, to zbieramy hajs na leki.
wujekdobraradaa
wujekdobraradaa
z
siepomaga.pl
dodany: 20 godz. i 13 min temu
# siepomaga
# zrzutka
# wykopefekt
# pomagajzwykopem
# pomoc
# zbiorka","['siepomaga', 'zrzutka', 'wykopefekt', 'pomagajzwykopem', 'pomoc', 'zbiorka']",2025-10-14 23:48:45
Kręci się! na zgrupowaniu dronowym,https://wykop.pl/link/7812119/kreci-sie-na-zgrupowaniu-dronowym,,"Oddolne szkolenia z dronowe w WP. Konferencja i zawody dronowe pod Białymstokiem.
bik56
bik56
z
wmasg.com
dodany: 10 godz. i 2 min temu
# wojskopolskie
# militaria
# drony","['wojskopolskie', 'militaria', 'drony']",2025-10-15 10:00:17
"Firmowa magia - Halloween, Andrzejki i Karnawał",https://wykop.pl/link/7812363/firmowa-magia-halloween-andrzejki-i-karnawal,,"Współczesne firmy coraz częściej dostrzegają wartość organizowania tematycznych imprez integracyjnych. Czy wiesz, że aż ponad 70% przedsiębiorstw regularnie sięga po tego typu wydarzenia, by zwiększyć motywację zespołu i budować silniejsze relacje w pracy? Po okresie pandemii rośnie oczekiwanie prac
NemTV69
NemTV69
z
wykop.pl
dodany: 5 godz. i 8 min temu
# agencja
# event
# halloween
# andrzejki","['agencja', 'event', 'halloween', 'andrzejki']",2025-10-15 14:54:09
Darłowo. Straż Miejska potrąciła dziecko. 2 latka i babcia w szpitalu!,https://wykop.pl/link/7812537/darlowo-straz-miejska-potracila-dziecko-2-latka-i-babcia-w-szpitalu,,"Straż Miejska potrąciła dziecko. 2 latka i babcia w szpitalu! Media lokalne milczą! Komuś bardzo zależy żeby nikt o tym nie mówił.
kidi1
kidi1
z
youtube.com
dodany: 1 godz. i 20 min temu
# darlowo
# darlowko
# pomorze
# polska
# wydazenia
# strazmiejska","['darlowo', 'darlowko', 'pomorze', 'polska', 'wydazenia', 'strazmiejska']",2025-10-15 18:42:34
Ohio chce zakazać ślubów z chatbotami. Bo miłość to nie kod binarny,https://wykop.pl/link/7812225/ohio-chce-zakazac-slubow-z-chatbotami-bo-milosc-to-nie-kod-binarny,,"Nowy projekt ustawy ma uniemożliwić ludziom mówienie tak do sztucznej inteligencji
pixel-nerd
pixel-nerd
z
pixelnerd.pl
dodany: 8 godz. i 8 min temu
# slub
# sztucznainteligencja
# chatgpt
# chatbot
# ciekawostki","['slub', 'sztucznainteligencja', 'chatgpt', 'chatbot', 'ciekawostki']",2025-10-15 11:54:16
"Miał być kompromis, a jest awantura o służbę wojskową. Pistorius torpeduje?",https://wykop.pl/link/7812253/mial-byc-kompromis-a-jest-awantura-o-sluzbe-wojskowa-pistorius-torpeduje,,"Minister obrony Boris Pistorius z SPD znalazł się w ogniu krytyki po tym, jak w ostatniej chwili odwołano konferencję prasową poświęconą nowej ustawie o służbie wojskowej. CDU/CSU zarzuca mu torpedowanie procesu legislacyjnego i wprowadzanie chaosu we własnej frakcji
Portal_Obronny
Portal_Obronny
z
portalobronny.se.pl
dodany: 7 godz. i 43 min temu
# niemcy
# sluzbawojskowa
# pobor
# wojsko
# informacje
# wiadomosci","['niemcy', 'sluzbawojskowa', 'pobor', 'wojsko', 'informacje', 'wiadomosci']",2025-10-15 12:19:47
Brak tytułu,https://wykop.pl/link/7812323/krakowianka-stracila-blisko-173-tys-zl-bo-uwierzyla-w-milosc-z-internetu,,,[],
Orka i wiele więcej. Nowe okręty bliżej Marynarki Wojennej,https://wykop.pl/link/7811947/orka-i-wiele-wiecej-nowe-okrety-blizej-marynarki-wojennej,,"Targi Baltexpo 2025 w Gdańsku były okazją do poznania nowych i potwierdzenia już znanych terminów planowanych uroczystości na wybrzeżu. Dotyczą one nowych okrętów dla Polskiej Marynarki Wojennej.
murison
murison
z
defence24.pl
dodany: 20 godz. i 30 min temu
# wojsko
# militaria
# statki
# morze
# baltyk","['wojsko', 'militaria', 'statki', 'morze', 'baltyk']",2025-10-14 23:32:36
W Polsce nawet do miliona osób może żyć z trudno gojącymi się ranami,https://wykop.pl/link/7812305/w-polsce-nawet-do-miliona-osob-moze-zyc-z-trudno-gojacymi-sie-ranami,,"Jeśli w Polsce nie zmieni się model leczenia ran, już w niedalekiej przyszłości zwykła rana może stać się dla pacjenta zagrożeniem życia z powodu narastającej antybiotykooporności. Eksperci ocenili, że w Polsce brakuje procedur monitorowania zakażeń ran i edukacji personelu medycznego
Urwisko
Urwisko
z
naukawpolsce.pl
dodany: 6 godz. i 39 min temu
# medycyna
# zdrowie
# nauka
# ciekawostki
# technologia
# polska","['medycyna', 'zdrowie', 'nauka', 'ciekawostki', 'technologia', 'polska']",2025-10-15 13:23:17
Co się dzieje w Strefie Gazy?,https://wykop.pl/link/7811991/co-sie-dzieje-w-strefie-gazy,,"Niektórzy wciąż nie wiedzą, co naprawdę tam się dzieje. Nie, ten poniższy obrazek to nie jest jedno zdjęcie, lecz dwa. Różne epoki historyczne, różne narody, różne położenie geograficzne. Ale te same bestialskie czyny, które łamią serce. A politycy i dziennikarze, którzy nabierają wody w usta, mówią
jkbc
jkbc
z
wykop.pl
dodany: 15 godz. i 15 min temu
# palestyna
# strefagazy
# bliskiwschod
# zydzi
# usa
# izrael","['palestyna', 'strefagazy', 'bliskiwschod', 'zydzi', 'usa', 'izrael']",2025-10-15 04:47:41
Brak tytułu,https://wykop.pl/link/7811867/anglia-2025-kiedy-patologia-staje-sie-kultura,,,[],
B---y nuklearne miały spaść na polskie miasta. Odtajniony dokument NATO ujawnił,https://wykop.pl/link/7812189/bomby-nuklearne-mialy-spasc-na-polskie-miasta-odtajniony-dokument-nato-ujawnil,,"Gdyby ktoś myślał że USA to taki nasz super najlepszy przyjaciel to jedyne co by z nas zrobili to radioaktywną nuklearną pustynię tyle znaczyliśmy i pewnie teraz niewiele więcej dla USA
Zappka
Zappka
z
forsal.pl
dodany: 8 godz. i 34 min temu
# ciekawostki
# polska
# usa
# swiat
# historia
# zimnawojna","['ciekawostki', 'polska', 'usa', 'swiat', 'historia', 'zimnawojna']",2025-10-15 11:28:50
Mroczna historia zapomnianego więzienia w Wilnie,https://wykop.pl/link/7811865/mroczna-historia-zapomnianego-wiezienia-w-wilnie,,"Dawny pałac w XIX wieku władze carskie przerobiły na więzienie. W czasach II RP budynek pełnił funkcję więzienia wojskowego, ale prawdziwe piekło zaczęło się tam dopiero pod okupacją sowiecką.
Histmag
Histmag
z
histmag.org
dodany: 23 godz. i 21 min temu
# histmag
# historia
# ciekawostkihistoryczne
# ciekawostki
# gruparatowaniapoziomu
# zainteresowania","['histmag', 'historia', 'ciekawostkihistoryczne', 'ciekawostki', 'gruparatowaniapoziomu', 'zainteresowania']",2025-10-14 20:41:16
Brak tytułu,https://wykop.pl/link/7812369/irlandia-wprowadza-dochod-podstawowy-dla-artystow,,,[],
"Wrzesień 1939 - lekcja, z której musimy wyciągnąć wnioski",https://wykop.pl/link/7812561/wrzesien-1939-lekcja-z-ktorej-musimy-wyciagnac-wnioski,,"Do 6 września, kiedy wojna toczyła się na obszarze do tego zaplanowanym, było znośnie, ewentualnie tylko źle. Potem, kiedy okazało się, że trzeba improwizować było już tragicznie.
Histmag
Histmag
z
histmag.org
dodany: 51 min temu
# histmag
# historia
# ciekawostki
# ciekawostkihistoryczne
# iiwojnaswiatowa
# gruparatowaniapoziomu","['histmag', 'historia', 'ciekawostki', 'ciekawostkihistoryczne', 'iiwojnaswiatowa', 'gruparatowaniapoziomu']",2025-10-15 19:11:34
"Co dalej z budową wielkiego, kontrowersyjnego kompleksu hotelowego na Helu?",https://wykop.pl/link/7812391/co-dalej-z-budowa-wielkiego-kontrowersyjnego-kompleksu-hotelowego-na-helu,,"Samorządowe Kolegium Odwoławcze wstrzymało zgodę burmistrza Helu na budowę kompleksu hotelowego Hel Happiness. Inwestor wcześniej uzyskał niezbędne zgody na inwestycję i wycinkę 400 drzew na Cyplu Helskim. Mimo poparcia lokalnych władz, inwestycja nie może ruszyć z uwagi na kontrowersje związane z o
ralf-szer
ralf-szer
z
investmap.pl
dodany: 4 godz. i 42 min temu
# ciekawostki
# inwestycje
# polska","['ciekawostki', 'inwestycje', 'polska']",2025-10-15 15:20:40
Jak Napisać Dobre Ogłoszenie Usługowe? [Kreator Online],https://wykop.pl/link/7812589/jak-napisac-dobre-ogloszenie-uslugowe-kreator-online,,"Stwórz idealny tytuł i opis dla swojej usługi. Nasz kreator podpowie Ci, co napisać, aby Twoje ogłoszenie było atrakcyjn
sbuddladomu
sbuddladomu
z
dealuj.pl
dodany: 24 min temu
# sprzedaz
# handel
# biznes
# ecommerce
# marketing
# motoryzacja","['sprzedaz', 'handel', 'biznes', 'ecommerce', 'marketing', 'motoryzacja']",2025-10-15 19:39:11
Vransko Jezero atrakcje i przewodnik po największym jeziorze w Chorwacji,https://wykop.pl/link/7812505/vransko-jezero-atrakcje-i-przewodnik-po-najwiekszym-jeziorze-w-chorwacji,,"Odkryj Vransko Jezero największe jezioro w Chorwacji. Sprawdź, co warto zobaczyć i jakie atrakcje czekają na miłośnikó
madziulka2112
madziulka2112
z
naszepodroze.edu.pl
dodany: 1 godz. i 52 min temu
# vransko
# jezioro
# chorwacja
# wakacje
# podroze","['vransko', 'jezioro', 'chorwacja', 'wakacje', 'podroze']",2025-10-15 18:11:06
Minister Nowicka wprowadza nowe zmiany w szkołach. Nauczyciele oburzeni,https://wykop.pl/link/7812123/minister-nowicka-wprowadza-nowe-zmiany-w-szkolach-nauczyciele-oburzeni,,"Nowa podstawa programowa całkowicie zmienia nauczanie przyroda w szkole podstawowej zastąpi chemię, fizykę, biologię i geografię. Reforma wywołała ogromne emocje. Nauczyciele są oburzeni i ostrzegają przed skutkami.
SmutnyStaruszek
SmutnyStaruszek
z
holistic.news
dodany: 10 godz. i 2 min temu
# edukacja
# szkolastandard
# szkola
# dzieci
# nauka","['edukacja', 'szkolastandard', 'szkola', 'dzieci', 'nauka']",2025-10-15 10:01:27
Objawienia Polskie. Opowieść o mistykach i widzących z lat 90 tych,https://wykop.pl/link/7812417/objawienia-polskie-opowiesc-o-mistykach-i-widzacych-z-lat-90-tych,,"W latach 90-tych w Polsce pojawiło się mnóstwo osób związanych z nową odnową duchową. Widzieli różnego rodzaju znaki na niebie i ziemi, w których rozpoznali swoją wyjątkowość. Rozpoznali kontakt z Bogiem. Kościół sceptyczny, sąsiedzi także, ale mimo wszystko znajdowali się wielu wyznawców lub osób,
zwora
zwora
z
youtube.com
dodany: 4 godz. temu
# polska
# historia
# lata90
# religia
# sekta
# podcast","['polska', 'historia', 'lata90', 'religia', 'sekta', 'podcast']",2025-10-15 16:03:13
